최종_역사명,04-05시 승차일평균,04-05시 하차일평균,05-06시 승차일평균,05-06시 하차일평균,06-07시 승차일평균,06-07시 하차일평균,07-08시 승차일평균,07-08시 하차일평균,08-09시 승차일평균,08-09시 하차일평균,09-10시 승차일평균,09-10시 하차일평균,10-11시 승차일평균,10-11시 하차일평균,11-12시 승차일평균,11-12시 하차일평균,12-13시 승차일평균,12-13시 하차일평균,13-14시 승차일평균,13-14시 하차일평균,14-15시 승차일평균,14-15시 하차일평균,15-16시 승차일평균,15-16시 하차일평균,16-17시 승차일평균,16-17시 하차일평균,17-18시 승차일평균,17-18시 하차일평균,18-19시 승차일평균,18-19시 하차일평균,19-20시 승차일평균,19-20시 하차일평균,20-21시 승차일평균,20-21시 하차일평균,21-22시 승차일평균,21-22시 하차일평균,22-23시 승차일평균,22-23시 하차일평균,23-24시 승차일평균,23-24시 하차일평균,00-01시 승차일평균,00-01시 하차일평균,01-02시 승차일평균,01-02시 하차일평균,02-03시 승차일평균,02-03시 하차일평균,03-04시 승차일평균,03-04시 하차일평균,호선명,위도,경도
부천종합운동장,1.2456587735276259,0.018214936247723135,186.47188828172438,38.60643594414086,362.31888281724343,131.61384335154827,1028.0348512446874,266.04116575591985,1123.3647844565878,477.3865209471767,558.5894353369763,226.33090467516695,339.54596235579845,195.42537947783848,319.64165148755313,183.82671523982998,326.93151183970855,195.03497267759565,302.706496660595,225.56964177292042,272.3136612021858,231.8241651487553,279.40157862780814,258.95895567698847,324.16842744383723,330.91948998178503,402.0383727990286,450.70601092896175,482.25853066180935,740.8449301760777,236.47528840315726,674.9628415300547,175.26035215543413,428.08925318761385,154.44638737097753,369.37704918032784,101.7197328476017,362.48123861566484,42.96041287188828,237.77972070431088,3.9556769884638734,64.89107468123862,0.014571948998178506,0.1493624772313297,0.00036429872495446266,0.001092896174863388,0.0,0.0,"7호선, 서해선",37.50502,126.79661
부평,233.61087812936842,1.6085906722582286,773.6268903291397,178.95920701486847,1262.3944592705554,432.0421908755877,3071.5636040157583,701.5877493963656,2853.0036853475667,1159.4441479222264,1660.3080442241708,1376.288982081586,1378.7380861608844,1237.0501969754735,1430.089210827297,1475.7605794891344,1590.4663870885754,1739.1350870504511,1615.1142457745584,2027.0151226331172,1623.0908628796544,2045.2893633244378,1766.4709620027959,2137.8579234972676,1978.0073706951327,2533.706951327996,2182.2089210827294,3069.8414029736946,2103.5099758546194,4381.626636167238,1669.5976617105096,3873.7216927182617,1578.4999364595246,2301.532087940018,1637.1869360782819,1853.5023509975856,1433.0176642521287,1543.6436650146143,746.9228618630068,1041.5488626254923,113.22658533485831,299.9977125428898,0.09124412250603635,0.5576312110814589,0.0002541619011310205,0.0030499428135722455,0.0002541619011310205,0.0002541619011310205,경인선,37.490535,126.723453
부평구청,1.159430733201225,0.03350747613042695,226.37434696451092,24.90145919654116,700.6038551612322,166.95766528553412,1881.6497928301208,331.32012250045034,1517.2545487299587,381.558277787786,777.3932624752297,213.8072419383895,499.3003062511259,173.70780039632498,442.6261934786525,182.38407494145198,449.26932084309135,217.93766888848856,408.62727436497926,258.5462078904702,351.55071158349847,279.3640785444064,349.9264997297784,326.05332372545485,379.6440281030445,403.3053503873176,546.7061790668348,537.5442262655376,500.2338317420285,894.9558638083229,309.31940190956584,1081.9718969555036,235.76833003062512,726.1833903801116,198.2064492884165,621.7521167357233,155.8187713925419,591.3770491803278,66.64096559178526,381.64186633039094,8.661502431994235,150.7976941091695,0.03855161232210413,40.924878400288236,0.0,0.14736083588542606,0.0,0.0,7호선,37.50848,126.72077
북한산보국문,0.16630049011323306,0.041575122528308264,67.20872063545715,17.965523069122867,217.625485888119,71.65421666384992,632.1189792124388,166.63275308433327,735.9144836910597,296.7199594389048,495.62683792462394,217.77826601318236,361.46662159878315,187.44667906033462,323.3601487240156,179.1630894034139,327.51495690383643,200.44887611965524,321.2891668075038,219.46188947101572,287.274294405949,236.71049518336994,288.72300152104106,289.0116613148555,339.1333446003042,353.0197735338854,348.55771505830654,436.35659962819,331.5835727564644,623.3547405779956,186.58881189792126,557.0312658441778,131.21615683623457,366.6564137231705,116.41304715227311,329.2364373838094,87.34696636809194,301.0677708298124,46.7392259591009,190.78384316376543,11.66875105627852,39.76305560250127,0.03751901301335136,0.14263985127598444,0.0,0.0016900456312320432,0.0,0.0,우이신설선,37.612072,127.008251
북한산우이,0.46949467635626163,0.033124894372148043,49.32736183876965,18.21260774040899,93.19148217001859,68.00169004563124,280.94946763562615,97.33750211255703,296.62328882879837,189.0292377894203,182.19976339361162,270.58205171539635,143.80665877978706,285.1079939158357,152.56886935947273,236.7260436031773,194.9978029406794,191.57613655568701,216.0114923102924,157.57309447355078,247.99492986310628,145.85262802095656,251.7532533378401,139.99797194524254,244.3197566334291,141.66604698326853,204.48943721480478,149.7792800405611,152.03244887611967,186.78316714551292,96.72401554841981,171.37231705256042,69.21007267196214,108.39276660469834,48.66892006084164,93.71573432482677,29.225959100895725,81.23914145681933,14.104782829136386,51.13537265506169,3.6143315869528476,19.835051546391753,0.019266520196045293,1.0549264830150415,0.0003380091262464086,0.010816292039885076,0.0,0.0,우이신설선,37.662909,127.012706
불광,1.5473376540856525,0.06608209429406532,376.03787012326853,53.5943576057949,795.6327360528655,283.6045240818401,2228.6214258482655,488.8415300546448,2626.114372855509,1320.0686237133054,1496.3972550514677,1333.2522556868728,1107.0806964036092,1104.8270428262804,1078.85169653069,1045.1744821451266,1144.5380607446943,1147.7097471089085,1224.9818274240693,1271.1399161265726,1219.7405006989454,1261.2037107637566,1293.2575930867963,1339.5158215783454,1407.3795907993392,1521.0923878510612,1438.9703901385183,1749.6009658152243,1487.8942686491296,2542.4940907357986,917.7051721946881,2222.023128733003,721.8996060490533,1331.3300292286185,638.6160884483415,1159.237768458508,460.3113483288855,1083.6947515567417,178.7609607319863,687.9517092387852,24.69030372347185,193.27487609607323,0.10090227474901511,0.8039140932774177,0.0035582666158342864,0.03863260897191511,0.0,0.0,"3호선, 6호선",37.610873,126.92939
불암산,2.759562841530055,0.02185792349726776,289.431693989071,1.174863387978142,615.9945355191256,157.27322404371583,1518.1857923497266,241.23497267759564,1207.1857923497266,355.8306010928962,773.655737704918,355.3387978142077,581.1475409836065,348.7158469945355,526.4098360655738,329.72677595628414,519.4754098360655,344.53005464480873,496.6120218579235,360.9344262295082,452.6612021857923,399.59016393442624,433.28961748633884,478.0382513661202,466.9289617486339,568.8743169398907,448.672131147541,663.2950819672132,416.05464480874315,889.2185792349727,268.97814207650276,821.7431693989072,187.65573770491804,566.8087431693989,150.97814207650273,508.3387978142077,100.25136612021858,481.0327868852459,48.81967213114754,320.9289617486339,10.092896174863387,108.60109289617486,0.00546448087431694,13.01639344262295,0.0,0.0,0.0,0.0,4호선,37.670272,127.079066
사가정,0.47884102173084253,0.006862371330537553,356.8428008641505,52.666666666666664,709.1521158978269,248.72385309442117,1768.046765789808,382.12250603634516,2279.6185029864023,839.7842165459398,1332.0401575803787,548.0045749142204,851.3224043715846,493.1533867073326,748.2325581395348,508.27474901512267,788.6384546956411,565.7100012708096,763.2067607065701,605.9989833523955,690.5362816113865,649.3005464480875,683.0402846613292,824.6966577710001,741.5874952344644,996.46969119329,826.7515567416444,1248.4513915364087,836.8209429406533,1899.8330156309569,626.0922607701106,1756.7749396365484,452.4114881179311,1050.2185792349728,389.48938874062776,950.4071673656119,311.86275257338923,868.547210573135,156.83822594993012,501.68255178548736,23.64874825263693,160.2597534629559,0.1080188079806837,0.44122506036345155,0.0007624857033930614,0.0007624857033930614,0.0002541619011310205,0.0,7호선,37.580894,127.088478
사당,7.6711144999364596,0.870250349472614,781.0064811284789,168.76350235099758,1738.634642267124,1627.6057948913458,4826.657516838226,2522.9897064430043,6343.763375270048,3764.0022874571105,4655.863260897191,2893.623077900623,3097.997458380989,2332.050069894523,2802.4310585843186,2756.9958063286313,3054.362689032914,2848.93709492947,3242.4839242597536,2766.981827424069,3275.9870377430425,2736.6252382767825,3247.3854365230654,3190.884737577837,3429.3706951327995,4109.218197992121,4030.248824501207,5816.893887406278,4952.214004320752,8626.225949930105,3592.6491294954885,6530.729190494345,3287.3315542000255,3813.359257847249,3679.822594993011,3545.80683695514,3488.8059473884864,3446.784089464989,1830.5421273351126,2195.8360655737706,269.01054771889693,648.3970008895667,1.1338162409454822,50.786122760198246,0.07497776083365104,0.572372601347058,0.0025416190113102047,0.05159486592959715,"2호선, 4호선",37.476955,126.981651
사릉,0.9983479476426484,0.017283009276909393,66.0475282755115,24.9708984623205,167.10331681280977,64.57211843944593,520.5934680391409,164.33879781420765,421.7219468801627,195.6035074342356,235.67518109035456,85.34375397127971,164.28720294827806,83.90011437285551,141.38569068496633,82.1941796924641,141.44160630321514,83.64061507180074,131.73795907993392,89.83326979285805,104.13724742661076,106.41021730842546,115.99618757148303,108.73351124666412,116.316177405007,172.78205616978016,169.82005337399926,205.02960986148176,209.01283517600712,314.08743169398906,91.07713813699326,383.93773033422286,57.74660058457237,198.41275892743678,47.438302198500445,156.4793493455331,30.35836828059474,164.65345024780785,12.099377303342228,98.6300673529038,0.770618884229254,23.159486592959716,0.0,0.0012708095056551023,0.0,0.0,0.0,0.0,경춘선,37.65108,127.176933
사리,0.05589895189465197,0.011824778285407149,132.1402848696587,9.691480784735287,328.08761085729645,47.6436441816716,718.3708680462241,96.27089492072024,635.9091642031711,149.73447997850042,342.22413329750066,79.78769148078474,254.3982800322494,84.70357430798173,218.67777479172267,84.23327062617577,226.65251276538567,114.2117710292932,221.94840096748186,143.30502553077127,175.80650362805696,138.08599838753022,171.0142434829347,191.34479978500403,192.6444504165547,279.80811609782313,205.5597957538296,324.8669712442892,200.14297231926903,621.420585864015,118.84170921795216,425.58505778016666,75.29105079279763,280.2977694168234,64.00806234883096,294.1784466541252,61.19054017737167,238.4176296694437,22.09943563558183,169.09271701155603,0.6288632088148347,20.32679387261489,0.0064498790647675355,0.0010749798441279227,0.0032249395323837677,0.0,0.0010749798441279227,0.0,수인선,37.28998,126.85685
사평,0.08336510357097471,0.001016647604524082,25.853856906849664,7.250476553564621,88.38251366120218,69.53259626382005,301.982462828822,147.50540094039906,359.15237005972807,210.6145634769348,224.77061888422926,115.99059600965815,165.5257338924895,96.13445164569832,154.56144363959842,96.66463337145763,165.8917270301182,124.96606938619901,164.1138645317067,154.21019189223537,148.9414156817893,152.60261786758164,172.2244249586987,167.50768839750918,229.218197992121,191.01868089973314,237.43601474139024,235.7450756131656,238.19036726394714,314.46333714576184,143.8205616978015,263.3300292286186,92.48519506925912,164.4816368026433,69.21870631592324,156.32634388105222,57.335874952344646,158.50171559283262,19.366628542381495,86.85144236878892,3.511500826026179,23.526242216291777,0.01677468547464735,0.2076502732240437,0.000508323802262041,0.0,0.0,0.0,9호선,37.504206,127.015259
산본,17.315542000254162,0.10725632227729064,298.4163171940526,61.18109035455585,783.4647350362181,219.50082602617866,1920.9764900241455,492.34769348074724,1775.6118947769728,1006.5291650781548,978.2269665777101,763.8208158597026,808.0856525606812,645.9537425339942,780.0487990850171,683.526750540094,825.9407802770364,803.64493582412,811.1010293556996,885.402465370441,780.698182742407,862.6356589147287,843.4189858940146,928.5911805820308,925.734146651417,1059.7819290888297,972.2760198246283,1344.8018807980684,1102.5464480874316,2081.02249332825,758.5901639344262,1951.755242089211,615.0898462320498,1156.9787774812557,619.3379082475537,933.9590799339179,517.9916126572626,784.0899733130004,210.1524971406786,532.7225822849155,35.97102554327106,204.71902401829965,0.14207650273224043,14.661075104841785,0.001016647604524082,0.0,0.000508323802262041,0.0,안산선,37.358101,126.933274
산성,0.49129495488626257,0.016012199771254287,162.10878129368407,28.696657771000126,309.1330537552421,119.49828440716736,809.0855254797306,125.80810776464608,979.8154784597789,311.95348837209303,525.9545050196975,208.04320752319228,332.1540221120854,202.77468547464736,291.08247553691706,172.24806201550388,302.568306010929,189.91510992502225,288.0345660185538,206.68928707586733,266.6359130766298,222.116406150718,274.137755750413,287.7900622696657,315.94865929597154,365.97636294319483,337.19405261151354,461.33053755242094,264.2533994154276,726.4379209556487,147.45609353157963,652.1837590545177,104.66310840005085,433.53259626382004,86.80493074088194,416.35506417588005,56.34794764264837,402.76731477951455,26.09708984623205,225.92832634388105,4.600838734273733,69.21235226839497,0.013724742661075106,0.5484813826407422,0.0015249714067861228,0.0012708095056551023,0.0,0.0,8호선,37.457122,127.149908
삼각지,0.7441023590563774,0.19805411168865789,145.922031187525,81.07170465147274,353.41143542582967,735.8275356524057,968.6177528988404,1762.817406370785,1524.5479141676662,3367.5152605624417,1053.8331334133013,1659.917899506864,827.5500466480074,1270.6958549913368,988.6518725842996,1320.5969612155138,1167.0614420898307,1408.7846194855392,1354.0610422497666,1439.6008263361323,1401.8279354924698,1278.9274956683994,1599.8895108623217,1314.6368119418898,1899.6433426629349,1478.1243502598961,2582.092896174863,1885.0729041716645,3553.543915767026,2463.549913367986,1741.7491669998667,1566.4191656670664,1482.5897640943622,957.3106757297081,1589.6946554711449,856.1563374650141,1347.5922964147676,830.6108223377316,702.4518192722911,571.63481274157,97.98000799680128,172.885512461682,0.1951219512195122,2.456883913101426,0.001599360255897641,0.04771424763427962,0.0,0.0,"4호선, 6호선",37.535534,126.974032
삼동,0.017446232516167847,0.004511956685215823,34.696946909309666,3.457963603549406,125.9199879681155,32.499924800721914,359.1821326515265,65.94856369378854,398.6295683561438,71.47631222740262,210.0649721762671,32.54654835313581,122.01654384117913,30.30200030079711,90.99383365919687,40.42983907354489,87.13189953376448,45.6570912919236,80.16694239735298,51.614979696194915,64.72943299744323,70.43284704466836,62.70777560535419,86.22469544292375,71.07113851707022,119.8210257181531,98.85907655286509,179.6742367273274,89.17942547751541,252.8283952474056,41.13731388178673,244.59377349977441,26.985712137163482,157.53978041810797,21.248308016243044,134.73334335990376,12.774552564295384,108.66536321251316,4.083922394345015,50.76011430290269,0.16092645510603099,1.2735749736802529,0.0,0.0006015942246954429,0.0,0.0,0.0,0.0,경강선,37.409522,127.20336
삼산체육관,0.18602993585174626,0.00962223806129722,88.02031361368496,10.694583036350677,287.11261582323596,48.52387740555952,770.8784746970776,87.84889522451888,694.5035637918745,203.31575196008555,352.5994297933001,132.6457590876693,233.82537419814682,112.22273699215965,225.93941553813255,122.98859586600143,229.79864575908766,157.69315751960085,213.6600142551675,174.68282252316465,196.7462580185317,183.90591589451176,212.66357804704205,200.98111190306486,242.34818246614398,241.24661439771918,228.6710620099786,318.73592302209556,214.69066286528866,509.94618674269424,132.85103349964362,502.83499643620814,98.51461154668567,333.63399857448326,98.83749109052032,285.21774768353526,66.3225231646472,268.88310762651463,30.710976478973627,196.03421240199575,4.68888096935139,60.16429080541697,0.022095509622238062,11.523521026372059,0.0,0.01639344262295082,0.0,0.0,7호선,37.50724,126.74179
삼성,5.900078064012491,0.09679937548790009,200.62607338017176,196.0874316939891,364.7806401249024,1502.9664324746293,802.5089773614363,4371.2006245121,1047.6284153005465,11135.21467603435,1005.2771272443404,8428.596409055426,1067.7782982045278,3828.752537080406,1515.5160031225603,3485.0835284933646,1942.7166276346604,3233.266198282592,2536.167056986729,3531.2193598750973,2919.0366900858708,3217.570647931304,3712.095238095238,2812.206088992974,4204.64324746292,2593.2256049960965,5607.12099921936,2529.233411397346,9830.185792349728,2914.7478532396567,6695.071038251366,2105.125683060109,4923.672131147541,1019.5893832943013,4425.965651834504,790.5245901639345,3362.8836846213894,736.0171740827478,1043.27868852459,407.2583918813427,147.032006245121,234.3559718969555,1.6814988290398125,81.15222482435598,0.0234192037470726,0.565183450429352,0.02185792349726776,0.19828259172521467,2호선,37.50887,127.06324
삼성(무역센터),5.3397085610200365,0.05160898603521555,158.1390406800243,174.31238615664844,252.99878567091682,1360.6757741347906,537.8038858530662,4154.586520947177,736.169095324833,10608.704310868245,754.3357619914997,7924.670006071646,830.3788706739526,3702.8564055859138,1223.2504553734063,2926.458712811172,1577.1933819064966,2682.742865816636,2079.020340012143,2916.03825136612,2558.585610200364,2566.6669702489376,3262.7507589556767,2234.396174863388,4033.0552519732846,2096.142683667274,6428.700971463267,2150.247419550698,9725.194596235579,2290.4474802671525,5562.915604128719,1396.479052823315,4148.865209471767,705.8217972070431,3562.568002428658,563.5968427443837,2423.635397692775,472.95628415300547,664.8391013964784,261.18731026108077,88.83819064966606,145.66909532483305,1.6105039465695206,37.76563448694596,0.6032179720704312,0.27990285367334544,0.011232544019429266,0.05555555555555555,2호선,37.508844,127.06316
삼성중앙,0.4275800790794793,0.026700430938735618,53.34786974099249,24.39673908214492,154.95839886267714,210.03443067217557,330.9773512817095,727.3296903460838,410.26118441512284,2189.0958283353325,349.0862766004709,1606.2768226042917,320.45646630236797,658.337696032698,354.9033009018615,430.58072770891647,419.27175796348126,421.26828379759206,466.9119463325781,449.98573903771825,489.62711804167225,430.9317428584122,542.3968901328358,408.91474521302587,675.2766360122619,445.61258163401305,1070.3933893109424,535.3236572037852,2096.7794215647073,697.7625927406816,1093.8342085388067,542.1800435381404,593.4736594251189,327.03297347727573,536.0998622773112,280.3116797725354,390.2912523879337,272.7173663867786,153.88534364032165,176.67617397485452,23.6869518859123,50.16253054333822,0.06684437336176641,0.38396197076724864,0.0,0.003598560575769692,0.0,0.0,"9호선2~3단계, 9호선2단계",37.513011,127.053282
삼송,20.00482907612149,0.17613419748379716,241.64900241453807,41.50082602617868,826.3077900622696,348.03914093277416,2187.335874952345,451.0898462320498,2192.1497013597664,863.1902401829966,1225.0420637946372,558.2157834540602,904.6755623332062,479.80200787901896,793.3516329902147,530.3215148049308,798.6270174100903,641.4288982081586,773.8401321641886,693.6327360528658,687.8449612403101,712.847629940272,709.4713432456475,852.2084127589275,853.6970390138518,972.0378701232686,993.0463845469565,1225.2349726775956,945.6998347947642,1831.6449358241198,590.157072054899,1705.2794510102935,440.4473249459906,1058.7434235608082,394.1936713686618,1006.147413902656,366.35963909010036,861.3513788283136,97.83352395475919,463.03621807091116,13.017664252128606,109.44109797941289,0.046257466005845724,3.288600838734274,0.0,0.0,0.0002541619011310205,0.0,일산선,37.653083,126.895558
삼양,0.0665877978705425,0.012168328544870712,36.825418286293726,10.761196552306913,86.15920229846206,31.91144160892344,215.38583741761028,45.516646949467635,250.61247253675847,109.16714551292885,164.99509886766944,86.04698326854825,130.3998647963495,88.42724353557546,121.28747676187257,83.22088896400203,124.27953354740578,96.41372317052561,119.77961804968734,109.07960114923104,108.86766942707453,114.03582896738213,100.14331586952848,145.5490958255873,104.57934764238634,161.05729254689876,97.60317728578673,162.36504985634613,88.15345614331586,215.08196721311475,62.392428595572085,196.38330234916344,43.1478789927328,120.70981916511747,30.740239986479633,106.94980564475242,19.66199087375359,87.11306405272941,8.82170018590502,50.92242690552645,1.7792800405610951,12.927835051546392,0.020618556701030927,0.05205340544194693,0.0003380091262464086,0.0006760182524928173,0.0,0.0,우이신설선,37.626914,127.018106
삼양사거리,0.11019097515632922,0.05779956058813588,44.01250633767112,10.675342234240324,89.73500084502281,38.69393273618388,225.1390907554504,63.736014872401554,281.93138414737194,135.436200777421,191.04884231874263,105.27192834206524,155.97802940679398,103.10900794321446,142.8470508703735,108.26770322798716,154.8382626330911,120.68548250802772,152.81392597600137,130.0327868852459,129.75054926483014,136.98867669427077,126.97211424708468,167.07926314010479,126.78181510900795,185.52273111374006,121.65151259083996,190.0584755788406,115.79685651512591,240.92411695115769,87.50921074869021,211.8651343586277,59.44904512421835,124.01014027378739,44.49687341558222,102.47186074023999,33.089741423018424,85.27564644245395,13.981747507182693,48.57292546898766,2.757478451918202,12.074023998647963,0.01250633767111712,0.04495521379077235,0.0003380091262464086,0.0003380091262464086,0.0,0.0,우이신설선,37.621337,127.020473
삼전,0.3366653338664534,0.005197920831667333,132.02758896441424,15.448620551779289,222.03118752499,79.3890443822471,628.7425029988005,135.44782087165134,995.639344262295,376.91523390643744,640.7329068372651,246.4986005597761,356.2614954018392,180.4254298280688,300.45701719312274,183.015593762495,312.13514594162336,213.55857656937226,312.4238304678128,239.59016393442624,276.78968412634947,252.69772091163534,273.98800479808074,288.78648540583765,300.7828868452619,360.6665333866453,358.86365453818473,506.9628148740504,443.61855257896843,797.9352259096362,230.796881247501,676.0523790483807,184.24430227908837,410.61055577768894,157.80207916833265,405.08516593362657,128.89804078368653,355.0215913634546,49.48940423830468,240.54898040783686,7.629748100759697,58.64454218312675,0.028388644542183126,8.774890043982406,0.0,0.01599360255897641,0.0,0.0,9호선2~3단계,37.504738,127.088025
상갈,1.526242216291778,0.032278561443639595,91.01003939509467,17.059600965815225,271.40475282755114,82.39852586097344,634.5583936967848,201.38314906595502,684.1484305502605,324.68140805693224,430.8971915109925,167.12059982208666,313.4756639979667,129.66272715719913,271.4227983225315,142.83619265472106,255.3381624094548,162.91294954886263,242.89668318719023,201.1216164696912,213.56690812047276,198.21425848265346,222.2381497013598,228.23789553945863,254.85703393061382,310.8824501207269,345.1155165840641,412.3360020332952,362.1949421781675,525.6299402719533,192.84940907357986,480.19163807345274,124.27347820561698,365.99567924768075,106.67302071419493,339.99618757148306,63.94255941034439,322.6641250476554,23.659168890583302,208.902020587114,1.4349980937857416,37.94942178167492,0.0015249714067861228,0.01677468547464735,0.000508323802262041,0.0,0.0,0.0,분당선,37.26181,127.108847
상계,2.001270809505655,0.1057313508705045,472.5482272207396,7.30512136230779,1269.0898462320497,255.07129241326723,3094.3911551658407,535.9936459524718,2717.799212098106,690.9823357478714,1570.750794255941,583.4993010547719,1111.7798957936207,525.8093785741518,984.7596899224807,537.5859702630576,1022.1420765027322,658.6234591434744,966.5642394205108,704.5759308679628,827.3302833905198,750.4920574405896,820.6260007624857,899.7305883848012,897.5569958063286,1115.8444529165079,885.3427373236751,1432.8862625492438,845.1589782691574,2097.9994916761975,566.7202948278053,2107.7804041174227,421.92934299148556,1363.381369932647,390.27551150082604,1213.8782564493583,393.15542000254163,1146.0416825517855,131.10814588893126,834.5830474011946,17.48633879781421,223.75371711780403,0.149193035963909,22.015503875968992,0.000508323802262041,0.07650273224043716,0.0,0.0,4호선,37.660878,127.073572
상도,0.08412758927436778,0.005845723726013471,157.20116914474522,54.8832126064303,382.66285423814975,195.3028339051976,1090.659550133435,265.7000889566654,1452.387596899225,744.6028720294828,882.2208666920828,548.5070529927564,569.842927945101,513.9822086669209,521.9499301054772,428.7185156944974,551.6995806328631,452.2574660058457,550.0177913330792,466.7205489897064,513.2654721057313,490.8898208158597,538.1103062650908,509.2296352776719,627.5328504257212,598.0759944084381,703.8286948786377,758.038632608972,708.655737704918,1209.751683822595,405.3673910280849,955.4339814461812,339.12873300292284,629.5836828059474,357.2199771254289,583.8574151734655,297.150336764519,563.5765662727157,159.40297369424323,384.42877112720805,27.663489642902526,103.59410344389376,0.0658279323929343,0.309823357478714,0.000508323802262041,0.018553818782564492,0.0,0.0,7호선,37.502834,126.94791
상동,0.274931693989071,0.017418032786885244,134.81284153005464,51.96857923497268,446.77288251366116,169.92315573770492,1204.479849726776,356.70150273224044,1047.621243169399,837.578893442623,566.8753415300547,782.228825136612,443.7646857923497,508.8036202185792,456.2943989071038,532.2974726775956,521.3428961748634,582.3603142076503,549.8954918032787,622.5232240437158,561.0662568306011,615.4255464480875,619.5502049180328,610.4685792349727,688.8234289617486,665.775956284153,769.8234289617486,850.7838114754098,916.0150273224043,1259.263319672131,619.3087431693989,1224.3261612021856,545.1974043715846,711.8504098360655,592.5495218579235,550.0133196721312,562.3661202185792,475.10177595628414,215.9832650273224,366.7237021857923,33.32786885245902,108.08162568306011,0.10177595628415301,7.8261612021857925,0.00034153005464480874,0.018442622950819672,0.0,0.0,7호선,37.505814,126.753163
상록수,14.561951963400688,0.5652560681153894,479.77023764137755,98.72029482780532,1120.9574278815605,308.25949930105475,2584.566781039522,485.63502350997584,2379.3648494090735,784.3166857288093,1360.5042572118439,636.7612148938874,1007.6322277290634,515.8558902020587,905.1383911551658,491.2997839623841,915.4738848646588,531.0044478332698,847.8848646587876,628.9546321006482,715.3943321896048,664.3952217562588,732.273732367518,779.7628669462448,824.0249078663109,1022.8849917397382,939.4830346930995,1388.935061634261,888.8649129495489,2203.794128860084,593.3193544287711,2064.7845977887914,461.7338924895158,1426.364976490024,402.36955140424453,1291.2095564874824,287.8070911170415,1093.6901766425212,134.95158215783454,723.3231668572881,26.820688778752064,282.797305883848,0.020841275892743677,0.2803405769475155,0.004320752319227348,0.0,0.004574914220358368,0.0,안산선,37.302795,126.866489
상봉(시외버스터미널),62.40657891194918,1.2723895663409515,1118.3736305149532,160.2310425583461,1825.7376779994079,727.4954372930631,4895.260006998843,1255.1547551751055,6136.536811219683,2647.7935341462758,3313.4631618616922,1753.409943740074,2154.9724622466283,1417.1157231688605,1968.5467172736817,1534.2885138227139,2146.270720611591,1735.714258795661,2121.618724595548,1866.5294624350588,1988.608926216049,1878.392069773076,2034.127594282484,2147.4190691539475,2249.744003876282,2567.9401060593827,2587.045250208619,3347.800263802525,2936.3088643032115,5152.136665859108,2144.9066462085116,4832.072653368866,1619.3087027914614,2878.3085681983366,1526.6674473067917,2436.496083340063,1208.3133327949608,2385.367546905704,575.9570109558804,1555.127944224609,88.37578400495303,575.2149183019731,0.2211095857223613,3.4720719265659907,0.00156128024980484,0.00156128024980484,0.0,0.0,"7호선, 중앙선",37.595577,127.085716
상수,0.7579107891727029,0.019316304485957555,126.92337018680901,33.24158088702504,183.37272842800863,110.94090735798703,339.61036980556617,208.87431693989072,485.04689287075865,826.0632863133817,317.9168890583302,874.2472995298006,243.25073071546575,610.349218452154,263.79895793620534,583.6883975092134,346.84813826407424,634.9340449866565,421.8032786885246,724.4590163934427,442.6669208285678,616.451899860211,496.63133816240946,614.9947896810268,605.1142457745584,705.1894776972932,760.1957046638709,880.7950184267378,980.180454949803,1171.1810903545559,709.7590545177278,913.3684076756894,661.7760833651037,513.693480747236,799.4227983225314,403.05502605159484,839.9425594103444,351.9496759435761,518.620917524463,268.0615071800737,80.04727411361037,71.94611767696023,0.3293938238658025,0.3464226712415809,0.0,0.004320752319227348,0.0,0.0,6호선,37.547716,126.922852
상왕십리,1.1945609353157962,0.06404879908501715,184.1934172067607,26.912949548862628,423.2830092769094,225.86173592578473,1220.1514804930741,375.11297496505273,1907.429406531961,1132.6699707713813,1047.4385563604017,617.5813953488372,678.4701995170924,431.6843309187953,617.6622188333969,396.7403736179947,644.5202694116152,446.2012962256958,635.0308806709874,502.3713305375524,577.2921591053502,524.2490786631083,600.5413648494091,601.8365738975727,654.9053246918287,721.5219214639726,801.2941924005592,956.6531960859068,916.756639979667,1469.0151226331172,606.618884229254,1098.8120472741136,397.68483924259755,719.8304740119455,352.3207523192273,696.6903037234719,256.02439954250855,673.3661202185792,100.98106493836573,420.12123522683953,14.15961367391028,119.90596009658152,0.08107764646079553,1.3183377811666033,0.009658152242978777,0.05616978014995552,0.0,0.00533739992375143,2호선,37.564354,127.029354
상월곡(한국과학기술연구원),2.2053517217451644,0.36477578280856965,549.8847688437852,78.51253361089427,1039.1164021164022,319.15309220227255,3172.742171914303,514.302931737358,3548.873015873016,2026.6124555468818,1875.2462919594068,1229.7236100268888,1296.7704918032787,1171.6355277994621,1203.3155954549397,948.0668314684708,1260.27422152832,929.9665625813167,1290.6137999826524,1005.2455546881777,1169.6587735276262,1024.3169398907103,1154.2725301413825,1105.5034261427704,1399.3945268453465,1364.61995836586,1438.6223002862346,1566.7767369242779,1698.2114667360568,2316.2783415734234,1077.49397172348,2407.173605689999,730.5248070084136,1531.381819758869,677.4854714198976,1364.8325960621041,499.808222742649,1426.8378870673955,267.794344695984,1006.0926359614884,38.622170179547226,269.2380085003036,0.12550958452597796,1.0637522768670309,0.00156128024980484,0.07181889149102264,0.0,0.0,6호선,37.606377,127.048491
